SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018
50,3,7,48,315,Texas,Marion County,10546,10536,10488,10477,10377,10281,10153,10135,10124,10073,9928
50,3,7,48,317,Texas,Martin County,4799,4799,4809,4885,4981,5272,5462,5653,5638,5562,5753
50,3,7,48,319,Texas,Mason County,4012,4013,4010,4033,4057,4121,4096,4058,4167,4203,4280
50,3,7,48,321,Texas,Matagorda County,36702,36702,36708,36684,36553,36518,36501,36775,37076,36811,36552
50,3,7,48,323,Texas,Maverick County,54258,54258,54448,55292,55808,56593,57197,57806,58134,58227,58485
50,3,7,48,325,Texas,Medina County,46006,46006,46129,46511,46804,47247,47839,48419,49280,50210,50921
50,3,7,48,327,Texas,Menard County,2242,2242,2230,2213,2204,2137,2128,2134,2093,2121,2139
50,3,7,48,329,Texas,Midland County,136872,136872,136985,140227,147356,152395,156787,162359,163862,165386,172578
50,3,7,48,331,Texas,Milam County,24757,24756,24679,24603,24111,24089,24145,24370,24691,24985,25131
50,3,7,48,333,Texas,Mills County,4936,4941,4968,4882,4830,4871,4871,4889,4890,4937,4921
50,3,7,48,335,Texas,Mitchell County,9403,9403,9413,9395,9331,9002,9074,8864,8477,8232,8145
50,3,7,48,337,Texas,Montague County,19719,19720,19716,19755,19476,19389,19368,19257,19396,19429,19596
50,3,7,48,339,Texas,Montgomery County,455746,455750,459210,471396,484622,498518,517328,536124,555703,572146,590925
50,3,7,48,341,Texas,Moore County,21904,21904,22007,22076,22438,22158,22006,21825,21810,21878,21485
50,3,7,48,343,Texas,Morris County,12934,12934,12920,12770,12703,12681,12606,12369,12426,12381,12339
50,3,7,48,345,Texas,Motley County,1210,1205,1205,1200,1197,1192,1149,1146,1169,1229,1234
50,3,7,48,347,Texas,Nacogdoches County,64524,64524,64686,65653,65869,65198,65248,65538,65693,65599,65711
50,3,7,48,349,Texas,Navarro County,47735,47840,47872,48077,48177,48060,47947,48209,48417,48779,49565
50,3,7,48,351,Texas,Newton County,14445,14445,14448,14561,14433,14341,14292,14159,14159,13930,13746
50,3,7,48,353,Texas,Nolan County,15216,15215,15247,15145,14937,15072,15128,15100,15015,14837,14751
50,3,7,48,355,Texas,Nueces County,340223,340223,340253,343252,347959,352996,356747,360616,361786,361014,362265
50,3,7,48,357,Texas,Ochiltree County,10223,10223,10170,10443,10616,10711,10727,10717,10290,10060,9947
50,3,7,48,359,Texas,Oldham County,2052,2052,2050,2071,2046,2088,2069,2064,2074,2113,2131
50,3,7,48,361,Texas,Orange County,81837,81837,82013,82331,82881,82811,83249,83946,84533,84936,83572
50,3,7,48,363,Texas,Palo Pinto County,28111,28122,28084,28051,27859,27876,28034,27966,28136,28575,28875
50,3,7,48,365,Texas,Panola County,23796,23796,23772,24008,23998,23793,23749,23665,23420,23219,23148
50,3,7,48,367,Texas,Parker County,116927,116957,117325,118318,119483,119796,122165,125696,129074,133704,138371
50,3,7,48,369,Texas,Parmer County,10269,10269,10264,10278,10189,9994,9962,9823,9815,9796,9864
50,3,7,48,371,Texas,Pecos County,15507,15507,15521,15641,15571,15665,15836,16012,15848,15618,15673
50,3,7,48,373,Texas,Polk County,45413,45415,45447,45578,45520,45539,45830,46632,47678,49016,50031
50,3,7,48,375,Texas,Potter County,121073,121078,121380,122311,122759,122168,122119,121385,120824,120518,119648
50,3,7,48,377,Texas,Presidio County,7818,7817,7876,7762,7633,7404,7216,7089,7208,7155,6948
50,3,7,48,379,Texas,Rains County,10914,10916,10913,11002,10939,11032,11012,11136,11306,11751,12159
50,3,7,48,381,Texas,Randall County,120725,120720,121182,123416,124973,126755,128736,130443,132491,134433,136271
50,3,7,48,383,Texas,Reagan County,3367,3367,3353,3394,3480,3634,3788,3811,3722,3700,3741
50,3,7,48,385,Texas,Real County,3309,3309,3322,3431,3353,3319,3348,3297,3397,3427,3478
50,3,7,48,387,Texas,Red River County,12860,12864,12877,12685,12729,12496,12452,12355,12190,12203,12175
50,3,7,48,389,Texas,Reeves County,13783,13783,13836,13812,13987,14218,14557,14955,15122,15295,15695
50,3,7,48,391,Texas,Refugio County,7383,7383,7375,7320,7255,7277,7357,7324,7269,7199,7032
50,3,7,48,393,Texas,Roberts County,929,929,924,926,942,919,914,910,910,937,903
50,3,7,48,395,Texas,Robertson County,16622,16620,16554,16656,16454,16430,16468,16701,16814,17185,17284
50,3,7,48,397,Texas,Rockwall County,78337,78330,78907,81028,82705,84671,87073,90169,93432,96877,100657
50,3,7,48,399,Texas,Runnels County,10501,10506,10512,10503,10338,10200,10297,10394,10291,10333,10234
50,3,7,48,401,Texas,Rusk County,53330,53307,53361,53697,53802,53352,53238,53006,52962,54320,54450
50,3,7,48,403,Texas,Sabine County,10834,10838,10873,10728,10525,10426,10431,10445,10382,10441,10589
50,3,7,48,405,Texas,San Augustine County,8865,8861,8854,8799,8788,8662,8480,8347,8283,8292,8232
50,3,7,48,407,Texas,San Jacinto County,26384,26377,26474,26778,26944,26734,27051,27358,27724,28242,28719
50,3,7,48,409,Texas,San Patricio County,64804,64802,64429,64454,65266,66140,66665,67126,67322,67223,66893
50,3,7,48,411,Texas,San Saba County,6131,6130,6134,6046,5992,5962,5862,5930,5934,6032,6054
50,3,7,48,413,Texas,Schleicher County,3461,3461,3503,3309,3260,3192,3165,3195,3057,2995,2895
50,3,7,48,415,Texas,Scurry County,16921,16919,16929,16861,17124,17276,17380,17566,17381,17004,16866
50,3,7,48,417,Texas,Shackelford County,3378,3380,3387,3338,3365,3379,3320,3337,3341,3305,3253
50,3,7,48,419,Texas,Shelby County,25448,25448,25459,25735,26075,25992,25624,25414,25624,25311,25418
50,3,7,48,421,Texas,Sherman County,3034,3034,3025,3014,3037,3069,3064,3051,3056,3041,3079
50,3,7,48,423,Texas,Smith County,209714,209725,210408,212764,214836,216521,219605,222447,225344,227460,230221
50,3,7,48,425,Texas,Somervell County,8490,8491,8501,8427,8556,8569,8562,8620,8672,8847,9016
50,3,7,48,427,Texas,Starr County,60968,60968,61147,61670,62019,62459,63059,63595,64025,64267,64525
50,3,7,48,429,Texas,Stephens County,9630,9630,9617,9531,9610,9368,9345,9390,9385,9307,9433
50,3,7,48,431,Texas,Sterling County,1143,1143,1137,1170,1191,1230,1341,1336,1344,1301,1311
50,3,7,48,433,Texas,Stonewall County,1490,1490,1496,1463,1452,1418,1388,1399,1404,1387,1362
50,3,7,48,435,Texas,Sutton County,4128,4128,4062,3988,3917,3983,3970,3916,3885,3798,3758
50,3,7,48,437,Texas,Swisher County,7854,7859,7918,7803,7848,7723,7555,7484,7438,7481,7462
50,3,7,48,439,Texas,Tarrant County,1809034,1810655,1817507,1847736,1882350,1913161,1946639,1985924,2024925,2057468,2084931
50,3,7,48,441,Texas,Taylor County,131506,131508,131833,132839,134089,133937,135003,136141,136260,136696,137640
50,3,7,48,443,Texas,Terrell County,984,984,1011,950,921,891,910,870,824,820,823
50,3,7,48,445,Texas,Terry County,12651,12651,12682,12660,12632,12714,12795,12757,12779,12458,12287
50,3,7,48,447,Texas,Throckmorton County,1641,1641,1639,1637,1610,1606,1613,1559,1537,1519,1515
50,3,7,48,449,Texas,Titus County,32334,32334,32421,32454,32627,32607,32530,32697,32583,32806,33033
50,3,7,48,451,Texas,Tom Green County,110224,110228,110678,111740,113300,114676,116327,117501,117625,117689,118189
50,3,7,48,453,Texas,Travis County,1024266,1024462,1030539,1061719,1097072,1122585,1152758,1180173,1206383,1227771,1248743
50,3,7,48,455,Texas,Trinity County,14585,14675,14729,14684,14372,14446,14300,14544,14552,14710,14740
50,3,7,48,457,Texas,Tyler County,21766,21760,21760,21666,21494,21500,21457,21372,21432,21523,21696
50,3,7,48,459,Texas,Upshur County,39309,39315,39379,39730,39919,39762,40286,40339,40809,41151,41260
50,3,7,48,461,Texas,Upton County,3355,3349,3338,3285,3263,3387,3483,3656,3699,3661,3671
50,3,7,48,463,Texas,Uvalde County,26405,26405,26443,26589,26752,26920,27046,26968,27088,27098,26846
50,3,7,48,465,Texas,Val Verde County,48879,48879,48980,48980,48991,49069,48877,48951,49003,49096,49208
50,3,7,48,467,Texas,Van Zandt County,52579,52560,52589,52495,52217,52341,52799,53444,54378,55202,56019
50,3,7,48,469,Texas,Victoria County,86793,86793,86876,87550,89115,90076,91059,92178,92475,92103,92035
50,3,7,48,471,Texas,Walker County,67861,67861,68243,68407,68605,69414,70086,70861,71887,72383,72480
50,3,7,48,473,Texas,Waller County,43205,43277,43524,44109,44353,45431,46794,48663,50069,51285,53126
50,3,7,48,475,Texas,Ward County,10658,10658,10593,10671,10823,11208,11574,11633,11580,11423,11720
50,3,7,48,477,Texas,Washington County,33718,33695,33703,33955,33928,34201,34404,34833,34736,34897,35108
50,3,7,48,479,Texas,Webb County,250304,250304,251391,255981,260722,264632,267732,270120,272520,273982,275910
50,3,7,48,481,Texas,Wharton County,41280,41280,41281,41289,41149,41142,41124,41426,41668,41916,41619
50,3,7,48,483,Texas,Wheeler County,5410,5406,5387,5447,5592,5719,5699,5664,5529,5326,5191
50,3,7,48,485,Texas,Wichita County,131500,131665,131800,130785,131691,132198,132649,131034,131443,131899,132064
50,3,7,48,487,Texas,Wilbarger County,13535,13535,13511,13454,13293,13207,12991,13067,12904,12747,12820
50,3,7,48,489,Texas,Willacy County,22134,22136,22227,22171,22219,22043,21966,21902,21813,21574,21515
50,3,7,48,491,Texas,Williamson County,422679,422501,426284,442014,455788,470104,488041,507104,527474,545948,566719
50,3,7,48,493,Texas,Wilson County,42918,42913,43057,43670,44361,45230,46161,47185,48205,49215,50224
50,3,7,48,495,Texas,Winkler County,7110,7110,7087,7166,7373,7638,7826,8013,7876,7574,7720
50,3,7,48,497,Texas,Wise County,59127,59100,59101,59949,60414,61012,61705,62857,64466,65863,68305
50,3,7,48,499,Texas,Wood County,41964,41959,41981,42093,42387,42351,42774,43119,43760,44291,45129
50,3,7,48,501,Texas,Yoakum County,7879,7879,7851,7972,8058,8226,8404,8648,8651,8562,8591
50,3,7,48,503,Texas,Young County,18550,18550,18522,18353,18278,18358,18278,18165,18105,17978,18045
50,3,7,48,505,Texas,Zapata County,14018,14018,14087,14229,14285,14403,14404,14511,14456,14283,14190
50,3,7,48,507,Texas,Zavala County,11677,11677,11728,11878,12022,12207,12259,12322,12127,11965,11983
40,4,8,49,0,Utah,Utah,2763885,2763891,2775334,2814216,2853467,2897927,2937399,2982497,3042613,3103118,3161105
50,4,8,49,1,Utah,Beaver County,6629,6629,6655,6557,6499,6455,6429,6351,6458,6396,6580
50,4,8,49,3,Utah,Box Elder County,49975,49978,50170,50233,50201,50729,51303,51832,52953,53967,54950
50,4,8,49,5,Utah,Cache County,112656,112656,113386,114774,115897,117031,117906,119774,122367,124564,127068
50,4,8,49,7,Utah,Carbon County,21403,21403,21403,21303,21221,20901,20634,20385,20323,20168,20269
50,4,8,49,9,Utah,Daggett County,1059,1061,1077,1162,1095,1140,1124,1105,1075,1022,980
50,4,8,49,11,Utah,Davis County,306479,306492,307906,311838,315933,322251,328756,334676,341080,346881,351713
50,4,8,49,13,Utah,Duchesne County,18607,18605,18647,18701,19004,19965,20206,20756,20255,19915,19964
50,4,8,49,15,Utah,Emery County,10976,10976,11005,10984,10938,10759,10638,10359,10207,10020,10014
50,4,8,49,17,Utah,Garfield County,5172,5172,5197,5148,5063,5029,5005,4969,4971,5061,5080
50,4,8,49,19,Utah,Grand County,9225,9224,9312,9295,9355,9373,9477,9555,9642,9640,9764
50,4,8,49,21,Utah,Iron County,46163,46163,46263,46615,46644,46527,47045,48120,49692,50822,52775
50,4,8,49,23,Utah,Juab County,10246,10246,10263,10311,10294,10261,10409,10541,10985,11248,11555
50,4,8,49,25,Utah,Kane County,7125,7125,7213,7293,7173,7122,7166,7040,7300,7537,7709
50,4,8,49,27,Utah,Millard County,12503,12503,12541,12569,12468,12558,12544,12627,12657,12829,13006
50,4,8,49,29,Utah,Morgan County,9469,9469,9522,9652,9807,10208,10602,11046,11386,11875,12045
50,4,8,49,31,Utah,Piute County,1556,1557,1565,1498,1496,1487,1467,1491,1459,1413,1445
50,4,8,49,33,Utah,Rich County,2264,2264,2255,2295,2258,2264,2274,2300,2312,2402,2464
50,4,8,49,35,Utah,Salt Lake County,1029655,1029590,1032979,1047557,1064021,1079543,1090257,1102629,1120684,1137820,1152633
50,4,8,49,37,Utah,San Juan County,14746,14745,14825,14836,15034,14983,15052,15240,15343,15320,15449
50,4,8,49,39,Utah,Sanpete County,27822,27822,27939,27999,27954,28124,28295,28663,29256,29991,30623
50,4,8,49,41,Utah,Sevier County,20802,20801,20800,20870,20658,20749,20735,20860,21137,21317,21539
50,4,8,49,43,Utah,Summit County,36324,36324,36500,37418,37862,38421,39118,39647,40506,41349,41933
50,4,8,49,45,Utah,Tooele County,58218,58218,58501,59182,59788,60633,61446,62617,64535,67418,69907
50,4,8,49,47,Utah,Uintah County,32588,32588,32469,33241,34641,35683,36921,37783,36254,35219,35438
50,4,8,49,49,Utah,Utah County,516564,516639,519994,530658,539704,551333,560751,572650,590082,606503,622213
50,4,8,49,51,Utah,Wasatch County,23530,23525,23644,24408,25345,26589,27822,29147,30430,31975,33240
50,4,8,49,53,Utah,Washington County,138115,138115,138392,141245,144146,147004,151109,154680,159337,165859,171700
50,4,8,49,55,Utah,Wayne County,2778,2778,2772,2742,2704,2712,2696,2691,2674,2721,2690
50,4,8,49,57,Utah,Weber County,231236,231223,232139,233832,236264,238093,240212,242963,247253,251866,256359
40,1,1,50,0,Vermont,Vermont,625741,625744,625880,626979,626063,626212,625218,625197,623644,624525,626299
50,1,1,50,1,Vermont,Addison County,36821,36821,36826,36967,36901,36936,36933,36926,36925,36940,36973
50,1,1,50,3,Vermont,Bennington County,37125,37125,37083,36814,36614,36543,36173,36161,35921,35713,35631
50,1,1,50,5,Vermont,Caledonia County,31227,31231,31162,31102,31019,31039,30868,30643,30156,30154,30302
50,1,1,50,7,Vermont,Chittenden County,156545,156540,156773,158023,158677,159444,159961,161294,161542,162891,164572
50,1,1,50,9,Vermont,Essex County,6306,6306,6312,6323,6223,6193,6154,6196,6227,6213,6250
50,1,1,50,11,Vermont,Franklin County,47746,47752,47813,48214,48307,48394,48749,48973,48976,49007,49421
50,1,1,50,13,Vermont,Grand Isle County,6970,6970,6948,6973,6971,6988,6967,6870,6917,6983,7090
50,1,1,50,15,Vermont,Lamoille County,24475,24475,24517,24706,24945,25112,25130,25238,25325,25345,25300
50,1,1,50,17,Vermont,Orange County,28936,28941,28947,29018,28917,28851,28878,28890,28921,28999,28999
50,1,1,50,19,Vermont,Orleans County,27231,27234,27245,27191,27161,27134,27021,27030,26762,26834,26907
50,1,1,50,21,Vermont,Rutland County,61642,61653,61578,61220,60791,60480,60031,59547,59113,59000,58672
50,1,1,50,23,Vermont,Washington County,59534,59522,59569,59584,59405,59217,58960,58645,58356,58283,58140
50,1,1,50,25,Vermont,Windham County,44513,44513,44505,44239,43998,43889,43663,43252,43172,42906,42756
50,1,1,50,27,Vermont,Windsor County,56670,56661,56602,56605,56134,55992,55730,55532,55331,55257,55286
40,3,5,51,0,Virginia,Virginia,8001024,8001055,8023680,8100469,8185229,8253053,8312076,8362907,8410946,8465207,8517685
50,3,5,51,1,Virginia,Accomack County,33164,33162,33147,33221,33264,32966,32970,32910,32850,32566,32412
50,3,5,51,3,Virginia,Albemarle County,98970,98988,99196,100202,101463,102273,103743,105119,106408,107788,108718
50,3,5,51,5,Virginia,Alleghany County,16250,16261,16201,16159,16031,15921,15602,15420,15379,15119,14910
50,3,5,51,7,Virginia,Amelia County,12690,12695,12746,12752,12747,12659,12716,12782,12793,12965,13013
50,3,5,51,9,Virginia,Amherst County,32353,32354,32388,32149,32628,32316,32158,31832,31889,31863,31666
50,3,5,51,11,Virginia,Appomattox County,14973,15029,15099,15108,15245,15320,15348,15485,15512,15701,15841
50,3,5,51,13,Virginia,Arlington County,207627,207687,209287,215972,221463,224938,226043,228746,231582,235121,237521
50,3,5,51,15,Virginia,Augusta County,73750,73753,73581,73638,73579,73842,73880,74293,74793,75082,75457
50,3,5,51,17,Virginia,Bath County,4731,4727,4721,4655,4642,4592,4535,4456,4399,4285,4292
50,3,5,51,19,Virginia,Bedford County,68676,74936,75045,75557,75759,76187,77046,77598,77911,78239,78747
50,3,5,51,21,Virginia,Bland County,6824,6824,6799,6774,6694,6674,6585,6534,6472,6351,6293
50,3,5,51,23,Virginia,Botetourt County,33148,33150,33197,32999,33120,32991,33077,33344,33177,33236,33277
50,3,5,51,25,Virginia,Brunswick County,17434,17422,17402,17126,17032,16984,16826,16856,16642,16616,16384
50,3,5,51,27,Virginia,Buchanan County,24098,24100,24082,23817,23816,23618,23144,22705,22118,21500,21221
50,3,5,51,29,Virginia,Buckingham County,17146,17140,17091,17209,17067,17156,16935,17016,17042,17027,16999
50,3,5,51,31,Virginia,Campbell County,54842,54807,54898,54780,54823,55073,55267,55289,55233,55086,54973
50,3,5,51,33,Virginia,Caroline County,28545,28558,28641,28676,28954,29256,29749,29891,30073,30433,30772
50,3,5,51,35,Virginia,Carroll County,30042,30076,30074,30092,29918,29911,29707,29850,29748,29747,29636
50,3,5,51,36,Virginia,Charles City County,7256,7256,7259,7204,7126,7071,6975,7040,7019,7000,6941
50,3,5,51,37,Virginia,Charlotte County,12586,12591,12562,12492,12395,12277,12176,12172,12108,12082,11938
50,3,5,51,41,Virginia,Chesterfield County,316236,316239,317195,320279,323878,327639,332148,334955,338414,343163,348556
50,3,5,51,43,Virginia,Clarke County,14034,14025,14011,14187,14243,14250,14314,14242,14296,14449,14523
50,3,5,51,45,Virginia,Craig County,5190,5175,5198,5169,5138,5138,5176,5138,5122,5065,5064
50,3,5,51,47,Virginia,Culpeper County,46689,46691,46839,47343,47845,48611,49248,49553,50324,51267,51859
50,3,5,51,49,Virginia,Cumberland County,10052,10039,10028,9982,9839,9846,9838,9746,9723,9813,9809
50,3,5,51,51,Virginia,Dickenson County,15903,15877,15847,15776,15706,15525,15344,15202,15008,14721,14523
50,3,5,51,53,Virginia,Dinwiddie County,28001,28014,28053,28113,28224,28087,28098,28111,28341,28459,28529
50,3,5,51,57,Virginia,Essex County,11151,11149,11146,11167,11132,11157,11067,11097,11086,11011,10919
50,3,5,51,59,Virginia,Fairfax County,1081726,1081667,1086127,1103372,1120475,1131988,1136573,1140164,1143229,1146883,1150795
50,3,5,51,61,Virginia,Fauquier County,65203,65236,65447,66035,66565,67146,68132,68431,68810,69528,70675
50,3,5,51,63,Virginia,Floyd County,15279,15292,15366,15399,15432,15483,15527,15548,15675,15785,15795
50,3,5,51,65,Virginia,Fluvanna County,25691,25744,25792,25958,25885,25825,25970,26111,26129,26417,26783
50,3,5,51,67,Virginia,Franklin County,56159,56135,56186,56341,56294,56275,56268,56227,56148,56326,56195
50,3,5,51,69,Virginia,Frederick County,78305,78283,78564,79518,80241,81486,82730,83513,84668,86499,88355
50,3,5,51,71,Virginia,Giles County,17286,17286,17316,17149,17021,16987,16849,16767,16838,16771,16844
50,3,5,51,73,Virginia,Gloucester County,36858,36859,36940,36885,36835,36768,37024,37007,37114,37309,37349
50,3,5,51,75,Virginia,Goochland County,21717,21692,21746,21374,21278,21570,21854,22159,22462,22691,23244
50,3,5,51,77,Virginia,Grayson County,15533,15554,15498,15366,15144,15131,15922,15956,15868,15677,15631
50,3,5,51,79,Virginia,Greene County,18403,18389,18458,18665,18803,18847,19104,19186,19335,19648,19779
50,3,5,51,81,Virginia,Greensville County,12243,12245,12234,11998,11744,11683,11563,11813,11577,11716,11627
50,3,5,51,83,Virginia,Halifax County,36241,36243,36188,35979,35719,35372,35190,35082,34970,34532,34120
50,3,5,51,85,Virginia,Hanover County,99863,99850,99899,99898,100337,101069,101730,103078,104348,105850,107239
50,3,5,51,87,Virginia,Henrico County,306935,306810,307307,310460,315636,318702,321924,324289,325589,327148,329261
50,3,5,51,89,Virginia,Henry County,54151,54182,54132,53540,53104,52743,52230,51912,51593,51250,50953
