CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,DATASOURCE,HOUSING_TYPE,HOUSING_TYPE_DESC,QUANTITY,COMMUNITY_DESIGNATION
139,58738,02396543,13902396543,Savage,1996,METC,SFD,Single-Family Detached,299,Suburban
139,58738,02396543,13902396543,Savage,1996,METC,TH,Townhomes (single-family attached),0,Suburban
139,58738,02396543,13902396543,Savage,1997,METC,DUP,Duplex,0,Suburban
139,58738,02396543,13902396543,Savage,1997,METC,MF3,Multifamily (3 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,1997,METC,SFD,Single-Family Detached,254,Suburban
139,58738,02396543,13902396543,Savage,1997,METC,TH,Townhomes (single-family attached),57,Suburban
139,58738,02396543,13902396543,Savage,1998,METC,DUP,Duplex,0,Suburban
139,58738,02396543,13902396543,Savage,1998,METC,MF3,Multifamily (3 units or more),38,Suburban
139,58738,02396543,13902396543,Savage,1998,METC,SFD,Single-Family Detached,336,Suburban
139,58738,02396543,13902396543,Savage,1998,METC,TH,Townhomes (single-family attached),165,Suburban
139,58738,02396543,13902396543,Savage,1999,METC,DUP,Duplex,2,Suburban
139,58738,02396543,13902396543,Savage,1999,METC,MF3,Multifamily (3 units or more),87,Suburban
139,58738,02396543,13902396543,Savage,1999,METC,SFD,Single-Family Detached,317,Suburban
139,58738,02396543,13902396543,Savage,1999,METC,TH,Townhomes (single-family attached),171,Suburban
139,58738,02396543,13902396543,Savage,2000,METC,DUP,Duplex,0,Suburban
139,58738,02396543,13902396543,Savage,2000,METC,MF3,Multifamily (3 units or more),134,Suburban
139,58738,02396543,13902396543,Savage,2000,METC,SFD,Single-Family Detached,277,Suburban
139,58738,02396543,13902396543,Savage,2000,METC,TH,Townhomes (single-family attached),229,Suburban
139,58738,02396543,13902396543,Savage,2001,METC,DUP,Duplex,0,Suburban
139,58738,02396543,13902396543,Savage,2001,METC,MF3,Multifamily (3 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2001,METC,SFD,Single-Family Detached,180,Suburban
139,58738,02396543,13902396543,Savage,2001,METC,TH,Townhomes (single-family attached),149,Suburban
139,58738,02396543,13902396543,Savage,2002,METC,DUP,Duplex,0,Suburban
139,58738,02396543,13902396543,Savage,2002,METC,MF3,Multifamily (3 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2002,METC,SFD,Single-Family Detached,92,Suburban
139,58738,02396543,13902396543,Savage,2002,METC,TH,Townhomes (single-family attached),84,Suburban
139,58738,02396543,13902396543,Savage,2003,METC,DUP,Duplex,0,Suburban
139,58738,02396543,13902396543,Savage,2003,METC,MF3,Multifamily (3 units or more),14,Suburban
139,58738,02396543,13902396543,Savage,2003,METC,SFD,Single-Family Detached,103,Suburban
139,58738,02396543,13902396543,Savage,2003,METC,TH,Townhomes (single-family attached),130,Suburban
139,58738,02396543,13902396543,Savage,2004,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2004,METC,MF5,Multifamily (5 units or more),86,Suburban
139,58738,02396543,13902396543,Savage,2004,METC,SFD,Single-Family Detached,90,Suburban
139,58738,02396543,13902396543,Savage,2004,METC,TH,Townhomes (single-family attached),147,Suburban
139,58738,02396543,13902396543,Savage,2005,METC,DTQ,"Duplex, triplex and quad",6,Suburban
139,58738,02396543,13902396543,Savage,2005,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2005,METC,SFD,Single-Family Detached,51,Suburban
139,58738,02396543,13902396543,Savage,2005,METC,TH,Townhomes (single-family attached),198,Suburban
139,58738,02396543,13902396543,Savage,2006,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2006,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2006,METC,SFD,Single-Family Detached,35,Suburban
139,58738,02396543,13902396543,Savage,2006,METC,TH,Townhomes (single-family attached),114,Suburban
139,58738,02396543,13902396543,Savage,2007,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2007,METC,MF5,Multifamily (5 units or more),131,Suburban
139,58738,02396543,13902396543,Savage,2007,METC,SFD,Single-Family Detached,27,Suburban
139,58738,02396543,13902396543,Savage,2007,METC,TH,Townhomes (single-family attached),33,Suburban
139,58738,02396543,13902396543,Savage,2008,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2008,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2008,METC,SFD,Single-Family Detached,21,Suburban
139,58738,02396543,13902396543,Savage,2008,METC,TH,Townhomes (single-family attached),21,Suburban
139,58738,02396543,13902396543,Savage,2009,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2009,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2009,METC,SFD,Single-Family Detached,15,Suburban
139,58738,02396543,13902396543,Savage,2009,METC,TH,Townhomes (single-family attached),46,Suburban
139,58738,02396543,13902396543,Savage,2010,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2010,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2010,METC,SFD,Single-Family Detached,39,Suburban
139,58738,02396543,13902396543,Savage,2010,METC,TH,Townhomes (single-family attached),45,Suburban
139,58738,02396543,13902396543,Savage,2011,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2011,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2011,METC,SFD,Single-Family Detached,80,Suburban
139,58738,02396543,13902396543,Savage,2011,METC,TH,Townhomes (single-family attached),22,Suburban
139,58738,02396543,13902396543,Savage,2012,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2012,METC,MF5,Multifamily (5 units or more),48,Suburban
139,58738,02396543,13902396543,Savage,2012,METC,SFD,Single-Family Detached,120,Suburban
139,58738,02396543,13902396543,Savage,2012,METC,TH,Townhomes (single-family attached),27,Suburban
139,58738,02396543,13902396543,Savage,2013,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2013,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2013,METC,SFD,Single-Family Detached,130,Suburban
139,58738,02396543,13902396543,Savage,2013,METC,TH,Townhomes (single-family attached),10,Suburban
139,58738,02396543,13902396543,Savage,2014,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2014,METC,MF5,Multifamily (5 units or more),381,Suburban
139,58738,02396543,13902396543,Savage,2014,METC,SFD,Single-Family Detached,76,Suburban
139,58738,02396543,13902396543,Savage,2014,METC,TH,Townhomes (single-family attached),6,Suburban
139,58738,02396543,13902396543,Savage,2015,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2015,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2015,METC,SFD,Single-Family Detached,68,Suburban
139,58738,02396543,13902396543,Savage,2015,METC,TH,Townhomes (single-family attached),17,Suburban
139,58738,02396543,13902396543,Savage,2016,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2016,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2016,METC,SFD,Single-Family Detached,146,Suburban
139,58738,02396543,13902396543,Savage,2016,METC,TH,Townhomes (single-family attached),19,Suburban
139,58738,02396543,13902396543,Savage,2017,METC,ADU,Accessory Dwelling Unit,0,Suburban
139,58738,02396543,13902396543,Savage,2017,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2017,METC,MF5,Multifamily (5 units or more),0,Suburban
139,58738,02396543,13902396543,Savage,2017,METC,SFD,Single-Family Detached,166,Suburban
139,58738,02396543,13902396543,Savage,2017,METC,TH,Townhomes (single-family attached),38,Suburban
139,58738,02396543,13902396543,Savage,2018,METC,ADU,Accessory Dwelling Unit,0,Suburban
139,58738,02396543,13902396543,Savage,2018,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2018,METC,MF5,Multifamily (5 units or more),54,Suburban
139,58738,02396543,13902396543,Savage,2018,METC,SFD,Single-Family Detached,189,Suburban
139,58738,02396543,13902396543,Savage,2018,METC,TH,Townhomes (single-family attached),39,Suburban
139,58738,02396543,13902396543,Savage,2019,METC,ADU,Accessory Dwelling Unit,0,Suburban
139,58738,02396543,13902396543,Savage,2019,METC,DTQ,"Duplex, triplex and quad",0,Suburban
139,58738,02396543,13902396543,Savage,2019,METC,MF5,Multifamily (5 units or more),190,Suburban
139,58738,02396543,13902396543,Savage,2019,METC,SFD,Single-Family Detached,131,Suburban
139,58738,02396543,13902396543,Savage,2019,METC,TH,Townhomes (single-family attached),43,Suburban
139,59350,02395854,13902395854,Shakopee,1970,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1970,METC,MF3,Multifamily (3 units or more),126,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1970,METC,SFD,Single-Family Detached,55,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1970,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1971,METC,DUP,Duplex,2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1971,METC,MF3,Multifamily (3 units or more),82,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1971,METC,SFD,Single-Family Detached,68,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1971,METC,TH,Townhomes (single-family attached),6,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1972,METC,DUP,Duplex,8,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1972,METC,MF3,Multifamily (3 units or more),140,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1972,METC,SFD,Single-Family Detached,94,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1972,METC,TH,Townhomes (single-family attached),31,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1973,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1973,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1973,METC,SFD,Single-Family Detached,77,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1973,METC,TH,Townhomes (single-family attached),23,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1974,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1974,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1974,METC,SFD,Single-Family Detached,65,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1974,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1975,METC,DUP,Duplex,2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1975,METC,MF3,Multifamily (3 units or more),4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1975,METC,SFD,Single-Family Detached,73,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1975,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1976,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1976,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1976,METC,SFD,Single-Family Detached,71,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1976,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1977,METC,DUP,Duplex,2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1977,METC,MF3,Multifamily (3 units or more),32,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1977,METC,SFD,Single-Family Detached,99,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1977,METC,TH,Townhomes (single-family attached),6,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1978,METC,DUP,Duplex,2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1978,METC,MF3,Multifamily (3 units or more),4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1978,METC,SFD,Single-Family Detached,93,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1978,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1979,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1979,METC,MF3,Multifamily (3 units or more),8,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1979,METC,SFD,Single-Family Detached,80,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1979,METC,TH,Townhomes (single-family attached),56,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1980,METC,DUP,Duplex,18,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1980,METC,MF3,Multifamily (3 units or more),82,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1980,METC,SFD,Single-Family Detached,27,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1980,METC,TH,Townhomes (single-family attached),11,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1981,METC,DUP,Duplex,16,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1981,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1981,METC,SFD,Single-Family Detached,35,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1981,METC,TH,Townhomes (single-family attached),24,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1982,METC,DUP,Duplex,16,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1982,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1982,METC,SFD,Single-Family Detached,19,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1982,METC,TH,Townhomes (single-family attached),22,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1983,METC,DUP,Duplex,24,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1983,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1983,METC,SFD,Single-Family Detached,54,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1983,METC,TH,Townhomes (single-family attached),8,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1984,METC,DUP,Duplex,16,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1984,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1984,METC,SFD,Single-Family Detached,44,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1984,METC,TH,Townhomes (single-family attached),16,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1985,METC,DUP,Duplex,12,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1985,METC,MF3,Multifamily (3 units or more),11,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1985,METC,SFD,Single-Family Detached,46,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1985,METC,TH,Townhomes (single-family attached),19,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1986,METC,DUP,Duplex,6,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1986,METC,MF3,Multifamily (3 units or more),92,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1986,METC,SFD,Single-Family Detached,65,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1986,METC,TH,Townhomes (single-family attached),4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1987,METC,DUP,Duplex,2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1987,METC,MF3,Multifamily (3 units or more),121,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1987,METC,SFD,Single-Family Detached,61,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1987,METC,TH,Townhomes (single-family attached),4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1988,METC,DUP,Duplex,4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1988,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1988,METC,SFD,Single-Family Detached,93,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1988,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1989,METC,DUP,Duplex,2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1989,METC,MF3,Multifamily (3 units or more),4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1989,METC,SFD,Single-Family Detached,94,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1989,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1990,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1990,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1990,METC,SFD,Single-Family Detached,100,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1990,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1991,METC,DUP,Duplex,16,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1991,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1991,METC,SFD,Single-Family Detached,115,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1991,METC,TH,Townhomes (single-family attached),2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1992,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1992,METC,MF3,Multifamily (3 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1992,METC,SFD,Single-Family Detached,151,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1992,METC,TH,Townhomes (single-family attached),28,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1993,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1993,METC,MF3,Multifamily (3 units or more),20,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1993,METC,SFD,Single-Family Detached,174,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1993,METC,TH,Townhomes (single-family attached),20,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1994,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1994,METC,MF3,Multifamily (3 units or more),8,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1994,METC,SFD,Single-Family Detached,164,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1994,METC,TH,Townhomes (single-family attached),24,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1995,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1995,METC,MF3,Multifamily (3 units or more),80,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1995,METC,SFD,Single-Family Detached,159,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1995,METC,TH,Townhomes (single-family attached),22,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1996,METC,DUP,Duplex,50,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1996,METC,MF3,Multifamily (3 units or more),128,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1996,METC,SFD,Single-Family Detached,220,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1996,METC,TH,Townhomes (single-family attached),33,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1997,METC,DUP,Duplex,28,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1997,METC,MF3,Multifamily (3 units or more),84,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1997,METC,SFD,Single-Family Detached,139,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1997,METC,TH,Townhomes (single-family attached),129,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1998,METC,DUP,Duplex,58,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1998,METC,MF3,Multifamily (3 units or more),337,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1998,METC,SFD,Single-Family Detached,196,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1998,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1999,METC,DUP,Duplex,56,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1999,METC,MF3,Multifamily (3 units or more),621,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1999,METC,SFD,Single-Family Detached,354,Suburban Edge
139,59350,02395854,13902395854,Shakopee,1999,METC,TH,Townhomes (single-family attached),43,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2000,METC,DUP,Duplex,14,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2000,METC,MF3,Multifamily (3 units or more),148,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2000,METC,SFD,Single-Family Detached,430,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2000,METC,TH,Townhomes (single-family attached),152,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2001,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2001,METC,MF3,Multifamily (3 units or more),202,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2001,METC,SFD,Single-Family Detached,442,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2001,METC,TH,Townhomes (single-family attached),145,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2002,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2002,METC,MF3,Multifamily (3 units or more),230,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2002,METC,SFD,Single-Family Detached,259,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2002,METC,TH,Townhomes (single-family attached),104,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2003,METC,DUP,Duplex,0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2003,METC,MF3,Multifamily (3 units or more),444,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2003,METC,SFD,Single-Family Detached,384,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2003,METC,TH,Townhomes (single-family attached),259,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2004,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2004,METC,MF5,Multifamily (5 units or more),40,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2004,METC,SFD,Single-Family Detached,393,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2004,METC,TH,Townhomes (single-family attached),345,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2005,METC,DTQ,"Duplex, triplex and quad",10,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2005,METC,MF5,Multifamily (5 units or more),106,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2005,METC,SFD,Single-Family Detached,351,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2005,METC,TH,Townhomes (single-family attached),202,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2006,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2006,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2006,METC,SFD,Single-Family Detached,222,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2006,METC,TH,Townhomes (single-family attached),75,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2007,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2007,METC,MF5,Multifamily (5 units or more),22,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2007,METC,SFD,Single-Family Detached,138,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2007,METC,TH,Townhomes (single-family attached),27,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2008,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2008,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2008,METC,SFD,Single-Family Detached,95,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2008,METC,TH,Townhomes (single-family attached),19,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2009,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2009,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2009,METC,SFD,Single-Family Detached,309,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2009,METC,TH,Townhomes (single-family attached),35,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2010,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2010,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2010,METC,SFD,Single-Family Detached,160,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2010,METC,TH,Townhomes (single-family attached),7,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2011,METC,DTQ,"Duplex, triplex and quad",2,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2011,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2011,METC,SFD,Single-Family Detached,117,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2011,METC,TH,Townhomes (single-family attached),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2012,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2012,METC,MF5,Multifamily (5 units or more),84,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2012,METC,SFD,Single-Family Detached,93,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2012,METC,TH,Townhomes (single-family attached),4,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2013,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2013,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2013,METC,SFD,Single-Family Detached,66,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2013,METC,TH,Townhomes (single-family attached),41,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2014,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2014,METC,MF5,Multifamily (5 units or more),88,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2014,METC,SFD,Single-Family Detached,60,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2014,METC,TH,Townhomes (single-family attached),12,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2015,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2015,METC,MF5,Multifamily (5 units or more),51,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2015,METC,SFD,Single-Family Detached,49,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2015,METC,TH,Townhomes (single-family attached),10,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2016,METC,DTQ,"Duplex, triplex and quad",0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2016,METC,MF5,Multifamily (5 units or more),0,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2016,METC,SFD,Single-Family Detached,44,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2016,METC,TH,Townhomes (single-family attached),6,Suburban Edge
139,59350,02395854,13902395854,Shakopee,2017,METC,ADU,Accessory Dwelling Unit,0,Suburban Edge
